agebin,densitybin,fraction_infected_bin,count,num_in_group,freq_frac_infect,site,year,month
5,500,40,0,0,NA,Sapone_2018,7,2
5,500,80,0,0,NA,Sapone_2018,7,2
5,500,60,0,0,NA,Sapone_2018,7,2
80,0,5,0,19,0,Sapone_2018,8,2
80,0,0,19,19,1,Sapone_2018,8,2
80,0,20,0,19,0,Sapone_2018,8,2
80,0,40,0,19,0,Sapone_2018,8,2
80,0,80,0,19,0,Sapone_2018,8,2
80,0,60,0,19,0,Sapone_2018,8,2
80,0.5,5,0,0,NA,Sapone_2018,8,2
80,0.5,0,0,0,NA,Sapone_2018,8,2
80,0.5,20,0,0,NA,Sapone_2018,8,2
80,0.5,40,0,0,NA,Sapone_2018,8,2
80,0.5,80,0,0,NA,Sapone_2018,8,2
80,0.5,60,0,0,NA,Sapone_2018,8,2
80,5,5,0,1,0,Sapone_2018,8,2
80,5,0,1,1,1,Sapone_2018,8,2
80,5,20,0,1,0,Sapone_2018,8,2
80,5,40,0,1,0,Sapone_2018,8,2
80,5,80,0,1,0,Sapone_2018,8,2
80,5,60,0,1,0,Sapone_2018,8,2
80,50,5,0,0,NA,Sapone_2018,8,2
80,50,0,0,0,NA,Sapone_2018,8,2
80,50,20,0,0,NA,Sapone_2018,8,2
80,50,40,0,0,NA,Sapone_2018,8,2
80,50,80,0,0,NA,Sapone_2018,8,2
80,50,60,0,0,NA,Sapone_2018,8,2
80,500,5,0,0,NA,Sapone_2018,8,2
80,500,0,0,0,NA,Sapone_2018,8,2
80,500,20,0,0,NA,Sapone_2018,8,2
80,500,40,0,0,NA,Sapone_2018,8,2
80,500,80,0,0,NA,Sapone_2018,8,2
80,500,60,0,0,NA,Sapone_2018,8,2
15,0,5,0,32,0,Sapone_2018,8,2
15,0,0,32,32,1,Sapone_2018,8,2
15,0,20,0,32,0,Sapone_2018,8,2
15,0,40,0,32,0,Sapone_2018,8,2
15,0,80,0,32,0,Sapone_2018,8,2
15,0,60,0,32,0,Sapone_2018,8,2
15,0.5,5,0,4,0,Sapone_2018,8,2
15,0.5,0,4,4,1,Sapone_2018,8,2
15,0.5,20,0,4,0,Sapone_2018,8,2
15,0.5,40,0,4,0,Sapone_2018,8,2
15,0.5,80,0,4,0,Sapone_2018,8,2
15,0.5,60,0,4,0,Sapone_2018,8,2
15,5,5,0,1,0,Sapone_2018,8,2
15,5,0,1,1,1,Sapone_2018,8,2
15,5,20,0,1,0,Sapone_2018,8,2
15,5,40,0,1,0,Sapone_2018,8,2
15,5,80,0,1,0,Sapone_2018,8,2
15,5,60,0,1,0,Sapone_2018,8,2
15,50,5,0,1,0,Sapone_2018,8,2
15,50,0,1,1,1,Sapone_2018,8,2
15,50,20,0,1,0,Sapone_2018,8,2
15,50,40,0,1,0,Sapone_2018,8,2
15,50,80,0,1,0,Sapone_2018,8,2
15,50,60,0,1,0,Sapone_2018,8,2
15,500,5,0,0,NA,Sapone_2018,8,2
15,500,0,0,0,NA,Sapone_2018,8,2
15,500,20,0,0,NA,Sapone_2018,8,2
15,500,40,0,0,NA,Sapone_2018,8,2
15,500,80,0,0,NA,Sapone_2018,8,2
15,500,60,0,0,NA,Sapone_2018,8,2
5,0,5,0,7,0,Sapone_2018,8,2
5,0,0,7,7,1,Sapone_2018,8,2
5,0,20,0,7,0,Sapone_2018,8,2
5,0,40,0,7,0,Sapone_2018,8,2
5,0,80,0,7,0,Sapone_2018,8,2
5,0,60,0,7,0,Sapone_2018,8,2
5,0.5,5,0,0,NA,Sapone_2018,8,2
5,0.5,0,0,0,NA,Sapone_2018,8,2
5,0.5,20,0,0,NA,Sapone_2018,8,2
5,0.5,40,0,0,NA,Sapone_2018,8,2
5,0.5,80,0,0,NA,Sapone_2018,8,2
5,0.5,60,0,0,NA,Sapone_2018,8,2
5,5,5,0,1,0,Sapone_2018,8,2
5,5,0,1,1,1,Sapone_2018,8,2
5,5,20,0,1,0,Sapone_2018,8,2
5,5,40,0,1,0,Sapone_2018,8,2
5,5,80,0,1,0,Sapone_2018,8,2
5,5,60,0,1,0,Sapone_2018,8,2
5,50,5,0,0,NA,Sapone_2018,8,2
5,50,0,0,0,NA,Sapone_2018,8,2
5,50,20,0,0,NA,Sapone_2018,8,2
5,50,40,0,0,NA,Sapone_2018,8,2
5,50,80,0,0,NA,Sapone_2018,8,2
5,50,60,0,0,NA,Sapone_2018,8,2
5,500,5,0,0,NA,Sapone_2018,8,2
5,500,0,0,0,NA,Sapone_2018,8,2
5,500,20,0,0,NA,Sapone_2018,8,2
5,500,40,0,0,NA,Sapone_2018,8,2
5,500,80,0,0,NA,Sapone_2018,8,2
5,500,60,0,0,NA,Sapone_2018,8,2
80,0,5,0,14,0,Sapone_2018,9,2
80,0,0,14,14,1,Sapone_2018,9,2
80,0,20,0,14,0,Sapone_2018,9,2
80,0,40,0,14,0,Sapone_2018,9,2
80,0,80,0,14,0,Sapone_2018,9,2
80,0,60,0,14,0,Sapone_2018,9,2
80,0.5,5,0,11,0,Sapone_2018,9,2
80,0.5,0,11,11,1,Sapone_2018,9,2
80,0.5,20,0,11,0,Sapone_2018,9,2
80,0.5,40,0,11,0,Sapone_2018,9,2
80,0.5,80,0,11,0,Sapone_2018,9,2
80,0.5,60,0,11,0,Sapone_2018,9,2
80,5,5,0,4,0,Sapone_2018,9,2
80,5,0,4,4,1,Sapone_2018,9,2
80,5,20,0,4,0,Sapone_2018,9,2
80,5,40,0,4,0,Sapone_2018,9,2
80,5,80,0,4,0,Sapone_2018,9,2
80,5,60,0,4,0,Sapone_2018,9,2
80,50,5,0,2,0,Sapone_2018,9,2
80,50,0,0,2,0,Sapone_2018,9,2
80,50,20,1,2,0.5,Sapone_2018,9,2
80,50,40,0,2,0,Sapone_2018,9,2
80,50,80,1,2,0.5,Sapone_2018,9,2
80,50,60,0,2,0,Sapone_2018,9,2
80,500,5,0,0,NA,Sapone_2018,9,2
80,500,0,0,0,NA,Sapone_2018,9,2
80,500,20,0,0,NA,Sapone_2018,9,2
80,500,40,0,0,NA,Sapone_2018,9,2
80,500,80,0,0,NA,Sapone_2018,9,2
80,500,60,0,0,NA,Sapone_2018,9,2
15,0,5,0,24,0,Sapone_2018,9,2
15,0,0,24,24,1,Sapone_2018,9,2
15,0,20,0,24,0,Sapone_2018,9,2
15,0,40,0,24,0,Sapone_2018,9,2
15,0,80,0,24,0,Sapone_2018,9,2
15,0,60,0,24,0,Sapone_2018,9,2
15,0.5,5,0,7,0,Sapone_2018,9,2
15,0.5,0,7,7,1,Sapone_2018,9,2
15,0.5,20,0,7,0,Sapone_2018,9,2
15,0.5,40,0,7,0,Sapone_2018,9,2
15,0.5,80,0,7,0,Sapone_2018,9,2
15,0.5,60,0,7,0,Sapone_2018,9,2
15,5,5,2,4,0.5,Sapone_2018,9,2
15,5,0,2,4,0.5,Sapone_2018,9,2
15,5,20,0,4,0,Sapone_2018,9,2
15,5,40,0,4,0,Sapone_2018,9,2
15,5,80,0,4,0,Sapone_2018,9,2
15,5,60,0,4,0,Sapone_2018,9,2
15,50,5,1,4,0.25,Sapone_2018,9,2
15,50,0,1,4,0.25,Sapone_2018,9,2
15,50,20,1,4,0.25,Sapone_2018,9,2
15,50,40,0,4,0,Sapone_2018,9,2
15,50,80,0,4,0,Sapone_2018,9,2
15,50,60,1,4,0.25,Sapone_2018,9,2
15,500,5,0,0,NA,Sapone_2018,9,2
15,500,0,0,0,NA,Sapone_2018,9,2
15,500,20,0,0,NA,Sapone_2018,9,2
15,500,40,0,0,NA,Sapone_2018,9,2
15,500,80,0,0,NA,Sapone_2018,9,2
15,500,60,0,0,NA,Sapone_2018,9,2
5,0,5,0,10,0,Sapone_2018,9,2
5,0,0,10,10,1,Sapone_2018,9,2
5,0,20,0,10,0,Sapone_2018,9,2
5,0,40,0,10,0,Sapone_2018,9,2
5,0,80,0,10,0,Sapone_2018,9,2
5,0,60,0,10,0,Sapone_2018,9,2
5,0.5,5,0,0,NA,Sapone_2018,9,2
5,0.5,0,0,0,NA,Sapone_2018,9,2
5,0.5,20,0,0,NA,Sapone_2018,9,2
5,0.5,40,0,0,NA,Sapone_2018,9,2
5,0.5,80,0,0,NA,Sapone_2018,9,2
5,0.5,60,0,0,NA,Sapone_2018,9,2
5,5,5,0,0,NA,Sapone_2018,9,2
5,5,0,0,0,NA,Sapone_2018,9,2
5,5,20,0,0,NA,Sapone_2018,9,2
5,5,40,0,0,NA,Sapone_2018,9,2
5,5,80,0,0,NA,Sapone_2018,9,2
5,5,60,0,0,NA,Sapone_2018,9,2
5,50,5,0,0,NA,Sapone_2018,9,2
5,50,0,0,0,NA,Sapone_2018,9,2
5,50,20,0,0,NA,Sapone_2018,9,2
5,50,40,0,0,NA,Sapone_2018,9,2
5,50,80,0,0,NA,Sapone_2018,9,2
5,50,60,0,0,NA,Sapone_2018,9,2
5,500,5,0,0,NA,Sapone_2018,9,2
5,500,0,0,0,NA,Sapone_2018,9,2
5,500,20,0,0,NA,Sapone_2018,9,2
5,500,40,0,0,NA,Sapone_2018,9,2
5,500,80,0,0,NA,Sapone_2018,9,2
5,500,60,0,0,NA,Sapone_2018,9,2
80,0,5,0,23,0,Sapone_2018,11,2
80,0,0,23,23,1,Sapone_2018,11,2
80,0,20,0,23,0,Sapone_2018,11,2
80,0,40,0,23,0,Sapone_2018,11,2
80,0,80,0,23,0,Sapone_2018,11,2
80,0,60,0,23,0,Sapone_2018,11,2
80,0.5,5,0,11,0,Sapone_2018,11,2
80,0.5,0,11,11,1,Sapone_2018,11,2
80,0.5,20,0,11,0,Sapone_2018,11,2
80,0.5,40,0,11,0,Sapone_2018,11,2
80,0.5,80,0,11,0,Sapone_2018,11,2
80,0.5,60,0,11,0,Sapone_2018,11,2
80,5,5,0,6,0,Sapone_2018,11,2
80,5,0,6,6,1,Sapone_2018,11,2
80,5,20,0,6,0,Sapone_2018,11,2
80,5,40,0,6,0,Sapone_2018,11,2
80,5,80,0,6,0,Sapone_2018,11,2
80,5,60,0,6,0,Sapone_2018,11,2
80,50,5,0,1,0,Sapone_2018,11,2
80,50,0,1,1,1,Sapone_2018,11,2
80,50,20,0,1,0,Sapone_2018,11,2
80,50,40,0,1,0,Sapone_2018,11,2
80,50,80,0,1,0,Sapone_2018,11,2
80,50,60,0,1,0,Sapone_2018,11,2
80,500,5,0,0,NA,Sapone_2018,11,2
80,500,0,0,0,NA,Sapone_2018,11,2
80,500,20,0,0,NA,Sapone_2018,11,2
80,500,40,0,0,NA,Sapone_2018,11,2
80,500,80,0,0,NA,Sapone_2018,11,2
80,500,60,0,0,NA,Sapone_2018,11,2
15,0,5,0,9,0,Sapone_2018,11,2
15,0,0,9,9,1,Sapone_2018,11,2
15,0,20,0,9,0,Sapone_2018,11,2
15,0,40,0,9,0,Sapone_2018,11,2
15,0,80,0,9,0,Sapone_2018,11,2
15,0,60,0,9,0,Sapone_2018,11,2
15,0.5,5,0,2,0,Sapone_2018,11,2
15,0.5,0,2,2,1,Sapone_2018,11,2
15,0.5,20,0,2,0,Sapone_2018,11,2
15,0.5,40,0,2,0,Sapone_2018,11,2
15,0.5,80,0,2,0,Sapone_2018,11,2
15,0.5,60,0,2,0,Sapone_2018,11,2
15,5,5,0,2,0,Sapone_2018,11,2
15,5,0,2,2,1,Sapone_2018,11,2
15,5,20,0,2,0,Sapone_2018,11,2
15,5,40,0,2,0,Sapone_2018,11,2
15,5,80,0,2,0,Sapone_2018,11,2
15,5,60,0,2,0,Sapone_2018,11,2
15,50,5,0,1,0,Sapone_2018,11,2
15,50,0,1,1,1,Sapone_2018,11,2
15,50,20,0,1,0,Sapone_2018,11,2
15,50,40,0,1,0,Sapone_2018,11,2
15,50,80,0,1,0,Sapone_2018,11,2
15,50,60,0,1,0,Sapone_2018,11,2
15,500,5,0,0,NA,Sapone_2018,11,2
15,500,0,0,0,NA,Sapone_2018,11,2
15,500,20,0,0,NA,Sapone_2018,11,2
15,500,40,0,0,NA,Sapone_2018,11,2
15,500,80,0,0,NA,Sapone_2018,11,2
15,500,60,0,0,NA,Sapone_2018,11,2
5,0,5,0,2,0,Sapone_2018,11,2
5,0,0,2,2,1,Sapone_2018,11,2
5,0,20,0,2,0,Sapone_2018,11,2
5,0,40,0,2,0,Sapone_2018,11,2
5,0,80,0,2,0,Sapone_2018,11,2
5,0,60,0,2,0,Sapone_2018,11,2
5,0.5,5,0,1,0,Sapone_2018,11,2
5,0.5,0,1,1,1,Sapone_2018,11,2
5,0.5,20,0,1,0,Sapone_2018,11,2
5,0.5,40,0,1,0,Sapone_2018,11,2
5,0.5,80,0,1,0,Sapone_2018,11,2
5,0.5,60,0,1,0,Sapone_2018,11,2
5,5,5,0,0,NA,Sapone_2018,11,2
5,5,0,0,0,NA,Sapone_2018,11,2
5,5,20,0,0,NA,Sapone_2018,11,2
5,5,40,0,0,NA,Sapone_2018,11,2
5,5,80,0,0,NA,Sapone_2018,11,2
5,5,60,0,0,NA,Sapone_2018,11,2
5,50,5,0,0,NA,Sapone_2018,11,2
5,50,0,0,0,NA,Sapone_2018,11,2
5,50,20,0,0,NA,Sapone_2018,11,2
5,50,40,0,0,NA,Sapone_2018,11,2
5,50,80,0,0,NA,Sapone_2018,11,2
5,50,60,0,0,NA,Sapone_2018,11,2
5,500,5,0,0,NA,Sapone_2018,11,2
5,500,0,0,0,NA,Sapone_2018,11,2
5,500,20,0,0,NA,Sapone_2018,11,2
5,500,40,0,0,NA,Sapone_2018,11,2
5,500,80,0,0,NA,Sapone_2018,11,2
5,500,60,0,0,NA,Sapone_2018,11,2
80,0,5,0,16,0,Sapone_2018,0,3
80,0,0,16,16,1,Sapone_2018,0,3
80,0,20,0,16,0,Sapone_2018,0,3
80,0,40,0,16,0,Sapone_2018,0,3
80,0,80,0,16,0,Sapone_2018,0,3
80,0,60,0,16,0,Sapone_2018,0,3
80,0.5,5,0,9,0,Sapone_2018,0,3
80,0.5,0,9,9,1,Sapone_2018,0,3
80,0.5,20,0,9,0,Sapone_2018,0,3
80,0.5,40,0,9,0,Sapone_2018,0,3
80,0.5,80,0,9,0,Sapone_2018,0,3
80,0.5,60,0,9,0,Sapone_2018,0,3
80,5,5,1,5,0.2,Sapone_2018,0,3
80,5,0,4,5,0.8,Sapone_2018,0,3
80,5,20,0,5,0,Sapone_2018,0,3
80,5,40,0,5,0,Sapone_2018,0,3
80,5,80,0,5,0,Sapone_2018,0,3
80,5,60,0,5,0,Sapone_2018,0,3
80,50,5,0,0,NA,Sapone_2018,0,3
80,50,0,0,0,NA,Sapone_2018,0,3
80,50,20,0,0,NA,Sapone_2018,0,3
80,50,40,0,0,NA,Sapone_2018,0,3
80,50,80,0,0,NA,Sapone_2018,0,3
80,50,60,0,0,NA,Sapone_2018,0,3
80,500,5,0,0,NA,Sapone_2018,0,3
80,500,0,0,0,NA,Sapone_2018,0,3
80,500,20,0,0,NA,Sapone_2018,0,3
80,500,40,0,0,NA,Sapone_2018,0,3
80,500,80,0,0,NA,Sapone_2018,0,3
80,500,60,0,0,NA,Sapone_2018,0,3
15,0,5,0,8,0,Sapone_2018,0,3
15,0,0,8,8,1,Sapone_2018,0,3
15,0,20,0,8,0,Sapone_2018,0,3
15,0,40,0,8,0,Sapone_2018,0,3
15,0,80,0,8,0,Sapone_2018,0,3
15,0,60,0,8,0,Sapone_2018,0,3
15,0.5,5,0,1,0,Sapone_2018,0,3
15,0.5,0,1,1,1,Sapone_2018,0,3
15,0.5,20,0,1,0,Sapone_2018,0,3
15,0.5,40,0,1,0,Sapone_2018,0,3
15,0.5,80,0,1,0,Sapone_2018,0,3
15,0.5,60,0,1,0,Sapone_2018,0,3
15,5,5,0,2,0,Sapone_2018,0,3
15,5,0,2,2,1,Sapone_2018,0,3
15,5,20,0,2,0,Sapone_2018,0,3
15,5,40,0,2,0,Sapone_2018,0,3
15,5,80,0,2,0,Sapone_2018,0,3
15,5,60,0,2,0,Sapone_2018,0,3
15,50,5,0,0,NA,Sapone_2018,0,3
15,50,0,0,0,NA,Sapone_2018,0,3
15,50,20,0,0,NA,Sapone_2018,0,3
15,50,40,0,0,NA,Sapone_2018,0,3
15,50,80,0,0,NA,Sapone_2018,0,3
15,50,60,0,0,NA,Sapone_2018,0,3
15,500,5,0,0,NA,Sapone_2018,0,3
15,500,0,0,0,NA,Sapone_2018,0,3
15,500,20,0,0,NA,Sapone_2018,0,3
15,500,40,0,0,NA,Sapone_2018,0,3
15,500,80,0,0,NA,Sapone_2018,0,3
15,500,60,0,0,NA,Sapone_2018,0,3
5,0,5,0,3,0,Sapone_2018,0,3
5,0,0,3,3,1,Sapone_2018,0,3
5,0,20,0,3,0,Sapone_2018,0,3
5,0,40,0,3,0,Sapone_2018,0,3
5,0,80,0,3,0,Sapone_2018,0,3
5,0,60,0,3,0,Sapone_2018,0,3
5,0.5,5,0,0,NA,Sapone_2018,0,3
5,0.5,0,0,0,NA,Sapone_2018,0,3
5,0.5,20,0,0,NA,Sapone_2018,0,3
5,0.5,40,0,0,NA,Sapone_2018,0,3
5,0.5,80,0,0,NA,Sapone_2018,0,3
5,0.5,60,0,0,NA,Sapone_2018,0,3
5,5,5,0,0,NA,Sapone_2018,0,3
5,5,0,0,0,NA,Sapone_2018,0,3
5,5,20,0,0,NA,Sapone_2018,0,3
5,5,40,0,0,NA,Sapone_2018,0,3
5,5,80,0,0,NA,Sapone_2018,0,3
5,5,60,0,0,NA,Sapone_2018,0,3
5,50,5,0,0,NA,Sapone_2018,0,3
5,50,0,0,0,NA,Sapone_2018,0,3
5,50,20,0,0,NA,Sapone_2018,0,3
5,50,40,0,0,NA,Sapone_2018,0,3
5,50,80,0,0,NA,Sapone_2018,0,3
5,50,60,0,0,NA,Sapone_2018,0,3
5,500,5,0,0,NA,Sapone_2018,0,3
5,500,0,0,0,NA,Sapone_2018,0,3
5,500,20,0,0,NA,Sapone_2018,0,3
5,500,40,0,0,NA,Sapone_2018,0,3
5,500,80,0,0,NA,Sapone_2018,0,3
5,500,60,0,0,NA,Sapone_2018,0,3
80,0,5,0,4,0,Sapone_2018,1,3
80,0,0,4,4,1,Sapone_2018,1,3
80,0,20,0,4,0,Sapone_2018,1,3
80,0,40,0,4,0,Sapone_2018,1,3
80,0,80,0,4,0,Sapone_2018,1,3
80,0,60,0,4,0,Sapone_2018,1,3
80,0.5,5,0,3,0,Sapone_2018,1,3
80,0.5,0,3,3,1,Sapone_2018,1,3
80,0.5,20,0,3,0,Sapone_2018,1,3
80,0.5,40,0,3,0,Sapone_2018,1,3
80,0.5,80,0,3,0,Sapone_2018,1,3
80,0.5,60,0,3,0,Sapone_2018,1,3
80,5,5,0,4,0,Sapone_2018,1,3
80,5,0,4,4,1,Sapone_2018,1,3
80,5,20,0,4,0,Sapone_2018,1,3
80,5,40,0,4,0,Sapone_2018,1,3
80,5,80,0,4,0,Sapone_2018,1,3
80,5,60,0,4,0,Sapone_2018,1,3
80,50,5,0,0,NA,Sapone_2018,1,3
80,50,0,0,0,NA,Sapone_2018,1,3
80,50,20,0,0,NA,Sapone_2018,1,3
80,50,40,0,0,NA,Sapone_2018,1,3
80,50,80,0,0,NA,Sapone_2018,1,3
80,50,60,0,0,NA,Sapone_2018,1,3
80,500,5,0,1,0,Sapone_2018,1,3
80,500,0,0,1,0,Sapone_2018,1,3
80,500,20,0,1,0,Sapone_2018,1,3
80,500,40,1,1,1,Sapone_2018,1,3
80,500,80,0,1,0,Sapone_2018,1,3
80,500,60,0,1,0,Sapone_2018,1,3
15,0,5,0,3,0,Sapone_2018,1,3
15,0,0,3,3,1,Sapone_2018,1,3
15,0,20,0,3,0,Sapone_2018,1,3
15,0,40,0,3,0,Sapone_2018,1,3
15,0,80,0,3,0,Sapone_2018,1,3
15,0,60,0,3,0,Sapone_2018,1,3
15,0.5,5,0,0,NA,Sapone_2018,1,3
15,0.5,0,0,0,NA,Sapone_2018,1,3
15,0.5,20,0,0,NA,Sapone_2018,1,3
15,0.5,40,0,0,NA,Sapone_2018,1,3
15,0.5,80,0,0,NA,Sapone_2018,1,3
15,0.5,60,0,0,NA,Sapone_2018,1,3
15,5,5,0,1,0,Sapone_2018,1,3
15,5,0,1,1,1,Sapone_2018,1,3
